filename,year,month,num_citations,file_size,forward_links
Demographics of Banja Luka,2012,4,1,39688,116
United Nations Mission in Bosnia and Herzegovina,2007,6,0,28963,37
Radiotelevision of Herzeg Bosnia,2011,12,0,29774,48
Putnici,2012,4,0,45720,147
Milorad Trbi%C4%87,2015,4,1,26194,41
Krofne,2006,10,0,25919,45
COBISS,2007,11,0,24314,38
Ethnic groups in Bosnia and Herzegovina,2005,11,0,39742,90
Bosniaks,2009,12,37,151774,416
The Bridge on the Drina,2014,11,3,47386,104
Land mine contamination in Bosnia and Herzegovina,2009,8,0,30433,46
Diocese of Pannonia,2009,8,0,61738,241
Geography of Bosnia and Herzegovina,2002,7,0,30659,27
Agrokomerc,2012,5,3,34832,54
Demographic history of Bosnia and Herzegovina,2006,9,5,114760,604
Kotromani%C4%87 dynasty,2012,5,1,159860,576
Ban Bori%C4%87,2006,1,0,24961,39
Ministry of Defence of Bosnia and Herzegovina,2011,5,1,28418,37
ISO 3166 2:BA,2010,12,1,93199,730
Bosniaks,2013,7,159,393223,956
Male%C5%A1evci,2006,7,0,27197,46
Viso%C4%8Dica hill,2006,5,0,22744,25
Template:BosniaHerzegovina transport stub,2011,10,0,30389,50
Hamdija Pozderac,2013,10,6,64641,143
Hayat TV,2014,10,0,57641,114
Praetorian prefecture of Illyricum,2005,10,0,31958,56
Una (Sava),2013,12,3,82252,345
Franciscan monastery in Kraljeva Sutjeska,2013,1,1,34872,63
Demographic history of Bosnia and Herzegovina,2009,7,6,116158,492
Sebilj,2015,2,6,34848,52
Hamdija Pozderac,2012,8,6,64981,151
United States Ambassador to Bosnia and Herzegovina,2015,1,0,68222,278
Military Frontier,2005,8,0,51775,182
Partition of Bosnia and Herzegovina,2014,1,41,111376,193
Inter Entity Boundary Line,2007,4,1,32302,59
Franciscan monastery in Kraljeva Sutjeska,2012,8,1,34877,60
Rebellions in Bosnia and Herzegovina,2015,1,0,30846,59
Travunija,2007,1,0,39747,129
Sarajevska pivara,2014,9,1,37458,81
Zachlumia,2014,7,38,160482,473
Bosniaks,2006,4,0,108469,376
Research and Documentation Center in Sarajevo,2009,1,1,35736,70
Armed Forces of Bosnia and Herzegovina,2011,4,3,118911,323
Drina Martyrs,2011,8,0,37718,125
Ishak Bey,2011,5,3,44633,136
