filename,year,month,num_citations,file_size,forward_links
Economy of Latvia,2008,10,1,52821,153
Theoderich von Treyden,2008,9,0,27885,44
Campanula rotundifolia,2005,3,0,34815,47
List of flags of Latvia,2011,9,0,70162,189
Template:Foreign relations of Latvia,2012,3,0,40654,113
Valerian (herb),2004,10,0,36126,46
Bank of Latvia,2012,9,1,76125,303
Polish%E2%80%93Swedish War (1600%E2%80%9311),2007,1,0,50699,140
Pokrov Cemetery,2013,4,1,43190,108
Livonia,2008,6,10,129601,557
Albert of Riga,2013,10,0,39391,110
Geographical Dictionary of the Kingdom of Poland,2009,10,0,37455,49
Territorial changes of the Baltic states,2006,3,0,43270,132
Ernst Johann von Biron,2013,8,2,64446,161
Cicuta virosa,2008,7,1,39336,71
"Rumbula, Riga",2005,10,0,63884,253
Jelgava,2010,6,3,89534,325
Iris sibirica,2013,10,5,48482,77
Emblem of the Latvian Soviet Socialist Republic,2014,10,1,42700,78
Liep%C4%81ja,2003,6,0,33636,27
Baltic Way,2011,8,57,158356,453
List of cities in the Baltic states by population,2012,12,3,88134,214
Northern Crusades,2010,10,8,124499,600
R%C4%93zekne,2008,11,2,50728,122
Liep%C4%81ja,2006,4,0,40886,67
Riga Hydroelectric Power Plant Crossing Pylon,2011,8,0,27610,45
Balts,2002,5,0,28509,26
Metsepole,2010,6,1,37474,86
Capitulation of Estonia and Livonia,2011,4,28,72102,146
Dissolution of parliament in Latvia,2006,9,0,34426,70
Riga,2009,5,23,210851,670
German occupation of Latvia during World War II,2007,2,2,57047,212
Territorial changes of the Baltic states,2006,9,0,43667,126
2009 Riga riot,2012,10,4,31660,51
Livonian Brothers of the Sword,2013,2,3,54529,156
Picea abies,2006,9,0,45530,85
Bishopric of Courland,2008,10,1,52724,138
Valerian (herb),2007,4,13,68826,144
Flag of Latvia,2009,9,0,72302,176
Latvian Socialist Soviet Republic,2008,1,0,47141,100
Geography of Latvia,2005,8,0,34051,57
Rhinanthus minor,2007,4,0,35536,68
Primula veris,2013,5,14,59657,103
Abrene District,2006,11,0,39982,75
Selonia,2007,9,0,34678,65
Solidago virgaurea,2007,6,1,35632,53
Latvian State Language Center,2008,10,0,25031,33
Riga,2015,4,88,443389,1562
List of cities and towns in Latvia,2004,9,0,39591,107
Theoderich von Treyden,2007,9,0,27175,38
Metsepole,2013,3,1,40459,97
Baltic%E2%80%93Soviet relations,2012,5,50,96222,207
Latvian War of Independence,2009,9,4,75348,221
Latvian Riflemen,2004,9,0,30174,51
On the Restoration of Independence of the Republic of Latvia,2010,3,17,76595,137
Livonian Brothers of the Sword,2012,5,3,54119,149
History of Latvia,2011,8,26,179304,747
Ventspils,2010,1,1,75709,259
Hyoscyamus niger,2012,7,11,183252,1075
Flag of the Latvian Soviet Socialist Republic,2011,8,0,47127,88
The Holocaust in Latvia,2010,2,43,167244,548
Valmiera,2004,2,0,32332,31
Trifolium aureum,2011,1,0,34622,66
Christoph Friedrich von Sacken Appricken,2012,12,0,29278,49
Primula veris,2011,8,6,54468,119
The Barricades,2011,6,17,140358,525
Reichskommissariat Ostland,2006,9,0,75921,274
Hyoscyamus niger,2011,12,11,183489,1078
Aegopodium podagraria,2007,1,0,44350,77
Reichskommissariat Ostland,2007,1,0,83536,316
Cicuta virosa,2007,8,1,38879,70
Caupo of Turaida,2009,5,0,32302,67
Picea abies,2010,4,11,65091,144
Curonians,2008,5,0,41352,102
Valerian (herb),2014,4,33,178769,743
Metsepole,2008,4,1,34191,92
List of German exonyms for places in Latvia,2013,1,0,120203,278
United Baltic Duchy,2005,7,0,31666,70
.lv,2005,2,0,34049,33
Duchy of Courland and Semigallia (1918),2009,2,2,54445,158
.lv,2009,9,0,67228,404
Northern Dimension Partnership in Public Health and Social Well being,2015,3,5,46201,90
Economy of Latvia,2006,1,0,39878,82
Territorial changes of the Baltic states,2011,9,3,57736,166
Liep%C4%81ja,2014,8,35,243767,594
New Current,2010,9,4,38701,103
History of Latvia,2005,8,0,60940,210
Thlaspi arvense,2007,4,0,32972,51
2008 Latvian financial crisis,2012,7,10,50643,141
List of banks in Latvia,2011,8,0,36404,106
Cultural regions of Latvia,2008,6,0,34302,109
Acer platanoides,2014,1,26,85667,144
History of Latvia,2006,4,0,60193,201
Primula veris,2011,5,10,60326,126
Paul Einhorn,2008,1,0,27051,46
Balthasar Russow,2010,12,3,33773,68
Balts,2002,9,0,28107,25
Ventspils,2006,1,0,37430,54
Acer platanoides,2008,10,10,56475,112
Acer platanoides,2012,7,22,73074,130
Daugavpils,2004,12,0,42243,57
2009 Riga riot,2011,4,4,34684,58
Thymus serpyllum,2008,9,0,39721,76
Coat of arms of Latvia,2007,5,0,56208,64
Emblem of the Latvian Soviet Socialist Republic,2008,7,0,41554,83
Riga,2002,1,0,52698,35
Bishopric of Courland,2010,1,1,62767,190
List of German exonyms for places in Latvia,2008,7,0,117694,276
Latvian Riflemen,2012,5,2,63626,156
Veronica officinalis,2013,2,0,41849,89
Soviet occupation of Latvia in 1940,2013,1,52,140758,294
List of cities in the Baltic states by population,2014,9,3,78888,191
Acer platanoides,2007,3,0,41931,75
Baltic knighthoods,2012,11,1,34878,73
Maslenki,2013,6,2,39221,65
Canada%E2%80%93Latvia relations,2014,3,0,57554,187
Courland,2004,8,0,48919,97
Balts,2013,9,10,128111,542
Cardamine pratensis,2005,12,0,34128,56
Baltic states under Soviet rule (1944%E2%80%9391),2013,11,35,99508,301
Theoderich von Treyden,2011,7,0,32063,63
Baltic Appeal,2012,3,0,44549,99
List of flags of Latvia,2012,4,0,69954,189
Aegopodium podagraria,2011,2,1,51726,125
History of Latvia,2004,4,0,46262,106
Flag of Latvia,2015,1,3,93189,252
Dissolution of parliament in Latvia,2009,8,0,38700,88
Livonia,2002,11,0,39802,43
List of former cities of Latvia,2012,7,1,48404,108
International Front of the Working People of Latvia,2009,9,0,32978,64
Courland,2004,5,0,50795,108
Aegopodium podagraria,2008,3,0,41777,70
Latgalians,2007,6,0,44560,92
Valmiera,2009,12,0,67574,279
Quercus robur,2008,1,0,58643,102
Courland Governorate,2009,12,2,43286,92
List of mammals of Latvia,2009,12,1,76643,313
The Barricades,2010,4,17,125913,452
Valerian (herb),2006,12,3,49844,83
Latvijas Telev%C4%ABzija,2007,12,0,34917,63
Acer platanoides,2009,5,10,58359,111
List of cities and towns in Latvia,2014,5,2,201726,695
Cardamine pratensis,2006,6,0,34436,58
Northern Crusades,2003,10,0,31139,34
Livonia,2011,7,12,129718,487
Baltic Way,2010,4,56,156106,453
.lv,2010,7,0,67070,400
Acer platanoides,2013,11,26,85268,136
Kingdom of Livonia,2007,5,0,50630,193
Courland,2008,2,2,65180,201
Greece%E2%80%93Latvia relations,2009,6,0,22468,25
Latvian lats,2011,2,4,91503,282
The Barricades,2007,8,16,79752,179
Forest Brothers,2013,12,33,187292,769
VEF Spidola,2012,6,5,32936,60
Baltic Way,2006,5,0,40951,72
Archbishopric of Riga,2011,11,3,56531,165
Trifolium aureum,2007,3,0,31797,56
Duchy of Livonia,2008,11,2,61172,182
Governorate of Livonia,2006,5,0,29689,53
Acer platanoides,2011,12,19,70534,127
Balthasar Russow,2007,4,0,25941,46
Courland,2014,10,4,75807,214
Selonia,2009,10,0,39723,95
Polish%E2%80%93Swedish War (1600%E2%80%9311),2014,3,1,82591,296
Daugavpils,2007,9,0,52636,94
Tautas padome,2013,2,0,28411,49
Valerian (herb),2002,4,0,33688,33
