filename,year,month,num_citations,file_size,forward_links
Hadiya Sultanate,2006,6,0,28674,44
Xamtanga language,2013,8,1,47445,91
Emperor of Ethiopia,2011,6,5,51858,135
Debre Damo,2012,8,4,35942,59
Debre Damo,2010,6,4,35877,60
Garre,2010,4,3,34650,76
Sultanate of Ifat,2008,5,5,32380,69
Ethiopian Civil War,2013,12,47,227406,621
Shiro (food),2014,3,0,51669,230
Tsamai people,2007,6,0,28749,52
Ethiopian Empire,2011,7,8,78368,313
Amba Alagi,2007,1,3,32503,61
Second Italo Ethiopian War,2010,6,69,229751,793
Template:Ethiopia ethno group stub,2006,12,0,23010,34
Ethiopian Women Exporters%27 Association,2014,3,0,29427,51
Western Somali Liberation Front,2015,1,1,37162,72
Fistula Foundation,2009,12,5,32446,45
Gibe region,2013,1,3,28588,61
History of Ethiopia,2004,6,0,59656,160
Sport in Ethiopia,2009,7,5,45010,114
Zeila,2007,8,6,39864,103
Frumentius,2003,9,0,28668,46
Garre,2007,10,0,36546,83
History of Ethiopia,2015,2,72,262053,797
Politics of Ethiopia,2005,11,0,54355,176
Dobe%27a,2009,7,4,32895,71
Battle of Adwa,2012,1,42,103124,181
List of Ethiopians,2012,4,97,94705,178
Tsamai language,2012,6,2,32203,57
Kingdom of Semien,2010,11,6,47883,112
Manufacturing in Ethiopia,2013,5,1,51531,158
Transport in Ethiopia,2006,5,0,38499,107
National Bank of Ethiopia,2007,6,0,32245,59
Mahfuz,2013,8,5,32696,68
Ethiopian Civil War,2010,3,3,60402,160
Kingdom of Aksum,2014,4,21,163475,557
Ethiopian Civil War,2008,12,2,51582,117
Ethiopia,2009,12,110,363817,1025
Agriculture in Ethiopia,2010,8,15,116444,290
Ethiopia,2007,11,77,247421,771
Saho language,2011,9,3,38492,73
Bambassi language,2013,10,3,33588,65
Alaba K%E2%80%99abeena language,2011,6,2,33983,61
Xamtanga language,2007,12,0,40247,68
Ogaden,2005,11,0,31100,41
Economy of Ethiopia,2004,8,0,33198,69
