filename,year,month,num_citations,file_size,forward_links
Abdelkader Guerroudj,2011,6,5,30467,40
Beni Snous dialect,2012,10,2,41683,113
List of earthquakes in Algeria,2008,5,0,24520,33
Berber Arouch Citizen%27s Movement,2011,1,1,33923,73
List of Kabyle people,2006,10,0,32054,70
Star and crescent,2006,6,0,37644,86
Amari Saifi,2010,5,6,29095,35
List of Kabyle people,2009,4,0,40638,95
West Saharan montane xeric woodlands,2011,6,0,35145,69
Economy of Algeria,2010,7,10,78594,215
List of heads of government of Algeria,2012,5,0,56385,153
Khaled Nezzar,2010,7,1,34437,77
History of the Algerian Constitution,2008,9,0,48659,130
Sand War,2006,5,0,32993,74
Tipaza Longwave Transmitter,2008,6,0,24397,40
Algerian People%27s Party,2011,7,1,31645,58
Movement for Oneness and Jihad in West Africa,2014,9,30,94584,180
Kel Ajjer,2010,11,0,30036,65
Genseric,2003,10,0,36354,73
Tin Hinan,2009,3,1,30735,51
Roman Catholic Diocese of Laghouat,2008,6,0,36196,55
History of Algeria,2009,11,14,106665,383
"List of beys of Constantine, Algeria",2014,1,1,33245,60
History of Algeria (1962%E2%80%9399),2006,10,0,75304,249
Armed Islamic Group of Algeria,2014,4,15,89269,262
Harki,2006,7,0,34913,65
S%C3%A9tif and Guelma massacre,2007,3,1,36639,64
Rachid Ramda,2013,2,8,49743,96
Provisional Government of the Algerian Republic,2014,12,5,45051,135
.dz,2009,9,0,66757,392
Makroudh,2013,2,1,41679,130
Barbary pirates,2011,4,19,141892,581
Pied Noir,2006,8,0,48600,124
LGBT rights in Algeria,2013,6,4,62638,201
Naftal,2009,1,0,27089,46
Sport in Algeria,2014,6,3,58385,155
Algeria%E2%80%93Turkey relations,2012,10,0,59399,206
Pirate utopia,2012,7,0,63951,363
Amateurs Radio Algeriens,2012,12,2,37059,72
Emblem of Algeria,2004,11,0,32690,37
Praetorian prefecture of Africa,2013,3,24,103747,356
Star and crescent,2014,2,33,130026,334
Military of Algeria,2010,1,5,62879,188
Almohad Caliphate,2006,10,0,47645,123
Index of Algeria related articles,2004,7,0,28128,49
Star and crescent,2007,4,0,40240,98
Transport in Algeria,2012,2,6,59230,196
Algerian Sign Language,2012,5,0,59002,250
History of Algeria (1962%E2%80%9399),2003,8,0,56754,109
Algeria%E2%80%93Israel relations,2011,11,1,61101,220
Economy of Algeria,2009,8,9,79170,227
Petite Kabylie,2013,1,2,31058,61
People%27s National Army (Algeria),2014,5,13,73566,236
Yamani Institute of Technology,2013,3,3,32548,35
French Algeria,2007,9,12,148827,499
Banu Ifran,2011,11,20,85780,282
Algeria,2012,5,97,492571,1613
French Algeria,2007,10,12,148019,491
List of Kabyle people,2010,6,0,42158,112
Template:Climate of Annabadoc,2012,4,0,20843,26
List of Kabyle people,2009,6,0,40708,97
List of supermarket chains in Algeria,2013,2,0,36458,98
Asmidal,2009,7,0,26591,54
Banu Rashid,2013,3,1,23205,33
Archeology in Algeria,2006,12,0,28708,61
Geography of Algeria,2009,5,3,68401,217
Genseric,2010,11,1,50066,117
Chakhchoukha,2014,1,0,40738,132
Abdelkader El Djezairi,2010,6,5,55988,135
Algeria,2015,1,137,522965,1497
Moors,2005,3,0,41535,111
Pied Noir,2009,8,25,106454,235
Banu Ifran,2013,6,22,85014,253
Algerian Family Code,2006,1,0,30570,57
Numidia,2012,11,1,72787,243
