filename,year,month,num_citations,file_size,forward_links
Dastarkh%C4%81n,2010,11,0,40699,99
Zadran (Pashtun tribe),2014,8,7,39906,90
Ak Bolak,2008,12,1,29722,43
Paropamisadae,2007,9,0,27312,51
Indo Scythians,2006,4,9,86610,398
Geography of Afghanistan,2008,6,7,75114,298
Surkh Kotal,2009,8,1,51419,109
Ministry of Defense (Afghanistan),2013,2,2,49583,146
Sasanian Empire,2005,3,0,64740,230
Task Force K Bar,2009,8,4,44379,126
Wakhan Corridor,2014,2,16,65061,138
Bagram,2011,4,0,67391,168
History of Afghanistan,2010,12,123,433826,1174
Poetry of Afghanistan,2011,3,2,32881,63
Pashtunization,2008,7,4,30566,49
Afghan War order of battle 2012,2006,7,0,40240,49
American Institute of Afghanistan Studies,2012,3,1,30272,51
List of monarchs of Afghanistan,2006,8,0,76770,356
Economy of Afghanistan,2007,6,6,75279,238
Afghan War order of battle 2012,2010,12,70,181394,487
List of Baloch tribes,2013,10,1,52961,194
Kharosthi,2012,3,2,151023,690
Ghaychak,2007,7,0,47585,138
Geography of Afghanistan,2005,8,0,45825,114
Bactria%E2%80%93Margiana Archaeological Complex,2015,3,25,172987,726
Bahlika people,2006,7,53,65503,223
Uttarapatha,2006,8,0,77626,310
Index of Afghanistan related articles,2013,3,0,163732,1361
Taliban,2004,7,0,62456,130
Laghman Province,2004,3,0,34894,29
Afghan passport,2012,4,2,83456,353
Forward Operating Base Robinson,2011,11,0,27312,50
Floods in Afghanistan,2015,1,1,37253,60
Buddhism in Afghanistan,2007,9,1,42131,111
Ministry of Communications and Information Technology (Afghanistan),2015,2,1,35248,44
National Directorate of Security,2012,5,2,83790,348
Pashtunization,2010,8,15,67357,196
Aschiana,2013,1,0,34616,75
Country Development Unit,2008,6,3,36270,36
Pakthas,2010,11,10,39384,100
Greg Mortenson,2011,6,88,126853,152
Kabul,2010,5,67,242567,695
Maurya Empire,2005,11,8,76348,244
Kharosthi,2012,5,2,151286,686
Qawm,2006,6,0,25017,40
Afghan Post,2012,3,0,28907,54
Demographics of Afghanistan,2007,4,5,88608,331
Afghan morphine,2011,5,3,27436,44
Kambojas,2012,10,249,210659,363
